weight,age,height,size
68,45,172.72,L
74,44,167.64,XXXL
68,31,167.64,L
48,23,165.1,S
61,38,165.1,M
61,31,165.1,M
61,31,170.18,L
81,36,185.42,XXXL
53,40,162.56,S
72,33,154.94,L
68,36,177.8,M
64,33,185.42,L
58,32,160.02,M
61,35,167.64,M
83,31,170.18,XXXL
56,26,160.02,S
54,33,162.56,S
54,36,160.02,S
62,33,175.26,L
68,36,160.02,XXXL
56,23,162.56,M
65,28,,XL
58,36,162.56,L
58,32,175.26,XL
68,29,165.1,L
72,54,165.1,XL
57,49,162.56,M
72,34,175.26,XXXL
57,38,162.56,M
65,30,165.1,L
72,41,170.18,XXXL
58,30,165.1,M
58,46,167.64,M
79,31,172.72,XXXL
57,30,172.72,S
61,32,165.1,L
56,44,154.94,S
61,50,157.48,XL
58,29,154.94,XL
74,25,177.8,XXXL
43,26,154.94,XXS
56,29,162.56,S
56,46,162.56,M
55,29,170.18,S
48,55,157.48,XXS
61,34,172.72,L
61,40,170.18,XL
58,34,175.26,S
54,30,162.56,S
79,27,160.02,XXXL
70,37,167.64,XXXL
65,34,165.1,XL
56,51,162.56,M
74,38,167.64,XXXL
63,26,172.72,L
58,33,162.56,S
63,32,160.02,XXXL
54,60,162.56,XL
53,57,170.18,M
56,32,160.02,XL
52,29,162.56,XXS
55,28,165.1,XXS
72,47,180.34,XXXL
57,53,170.18,S
72,24,170.18,XL
58,31,167.64,M
58,30,180.34,S
56,31,157.48,M
52,29,165.1,XXS
115,33,154.94,XXXL
45,30,160.02,S
77,34,160.02,XXXL
47,33,157.48,S
49,48,154.94,S
58,34,162.56,XL
58,31,157.48,XL
68,28,175.26,M
68,31,172.72,XL
56,25,157.48,M
71,27,167.64,XL
58,32,170.18,S
63,36,167.64,L
47,30,157.48,XXS
48,33,157.48,XXS
47,36,162.56,XXS
68,30,172.72,XL
58,29,170.18,M
56,26,165.1,M
63,31,167.64,L
47,31,152.4,S
54,30,160.02,S
68,34,165.1,L
65,29,170.18,XXXL
67,35,175.26,XL
50,41,162.56,S
64,36,157.48,XXXL
73,40,182.88,XXXL
50,31,157.48,XXS
52,41,154.94,S
58,32,157.48,M
65,21,160.02,XL
74,31,175.26,XL
56,39,160.02,M
61,43,177.8,M
56,29,,XXS
74,39,167.64,XL
52,44,154.94,XXS
68,53,170.18,XXXL
49,28,160.02,M
56,33,157.48,S
52,29,167.64,XXS
79,45,167.64,XXXL
64,54,167.64,L
65,42,167.64,L
63,40,162.56,XL
54,31,162.56,S
71,60,165.1,XXXL
61,28,160.02,L
61,38,165.1,XL
47,32,154.94,S
64,54,172.72,XL
65,42,175.26,L
56,41,157.48,M
57,42,170.18,M
104,31,157.48,XXXL
54,27,160.02,S
58,24,157.48,L
90,33,177.8,XXXL
58,30,165.1,S
70,31,160.02,L
49,60,149.86,S
56,33,160.02,M
56,33,167.64,M
65,28,172.72,M
54,35,170.18,M
70,44,160.02,XXXL
73,42,170.18,XXS
81,27,162.56,XXXL
65,37,160.02,XXXL
63,41,175.26,XL
61,38,162.56,L
61,29,165.1,M
86,29,175.26,XXXL
61,31,154.94,L
68,53,175.26,XXXL
56,31,172.72,M
68,43,165.1,XXXL
53,29,162.56,XXS
72,37,180.34,XL
64,58,165.1,XL
65,31,170.18,L
86,29,177.8,XXXL
63,31,167.64,XL
61,36,175.26,M
40,28,160.02,XXS
65,30,170.18,M
62,39,177.8,L
52,41,157.48,XXS
52,32,165.1,S
56,33,149.86,XL
63,33,175.26,L
58,51,165.1,M
56,37,165.1,M
48,35,170.18,XXS
58,31,162.56,M
68,52,175.26,XXXL
65,28,165.1,XL
68,30,170.18,XL
53,32,160.02,M
63,44,172.72,XL
54,24,149.86,S
58,31,170.18,M
70,21,177.8,L
63,25,177.8,M
59,30,165.1,S
61,48,170.18,L
61,41,175.26,L
61,27,162.56,M
63,25,165.1,M
52,25,162.56,S
54,33,157.48,S
61,36,152.4,XL
61,38,160.02,L
61,37,167.64,XL
52,52,167.64,S
63,32,167.64,L
61,34,162.56,M
45,34,152.4,XXS
58,31,170.18,M
62,26,165.1,XL
55,32,165.1,S
57,35,175.26,S
54,35,154.94,M
58,32,172.72,S
61,29,167.64,M
63,44,170.18,L
68,42,180.34,L
74,31,167.64,XL
63,34,172.72,XL
56,54,160.02,M
52,34,167.64,S
57,32,177.8,M
52,47,167.64,S
77,35,170.18,XL
53,40,162.56,XL
53,26,160.02,M
52,29,170.18,S
61,19,165.1,M
53,35,162.56,XXS
64,58,167.64,XXXL
61,27,177.8,M
57,38,162.56,M
74,33,160.02,L
68,31,160.02,XL
68,33,165.1,XXXL
76,33,172.72,XXXL
71,21,175.26,M
47,30,154.94,XXS
63,,167.64,M
61,28,157.48,XXS
62,24,175.26,M
58,32,172.72,M
50,33,157.48,S
58,45,172.72,M
56,40,160.02,M
56,33,162.56,S
52,,175.26,XXS
68,31,162.56,XXXL
70,29,170.18,XL
52,38,162.56,S
65,56,167.64,XXXL
68,35,162.56,XL
102,38,175.26,XXXL
63,28,167.64,L
56,38,167.64,M
60,39,170.18,L
53,24,170.18,S
68,41,162.56,XL
63,29,167.64,M
49,23,154.94,M
74,28,162.56,XXXL
63,40,170.18,XXXL
86,32,180.34,XXXL
77,35,170.18,XXXL
53,31,162.56,S
63,31,165.1,L
47,30,157.48,XXS
48,29,162.56,XXS
47,27,157.48,XXS
61,31,170.18,M
65,35,154.94,XL
61,32,157.48,L
58,35,167.64,M
56,30,172.72,XXS
57,27,165.1,S
52,41,160.02,M
65,36,170.18,M
77,48,182.88,XXXL
72,37,172.72,XXXL
56,30,167.64,M
58,27,162.56,L
63,40,162.56,XL
59,48,167.64,L
63,37,162.56,L
54,31,170.18,M
64,44,170.18,XL
68,31,172.72,XXXL
77,41,167.64,XXXL
63,29,157.48,L
58,28,172.72,S
63,31,177.8,L
90,41,172.72,XXXL
56,25,167.64,M
56,60,162.56,M
58,32,165.1,L
47,31,162.56,XXS
70,39,167.64,XXXL
54,37,180.34,XXS
65,32,162.56,L
56,31,165.1,M
49,28,170.18,XXS
68,35,167.64,L
55,53,170.18,M
52,31,175.26,M
67,41,165.1,XL
63,34,180.34,L
54,32,165.1,XXS
65,34,172.72,XL
58,21,167.64,M
63,25,162.56,XL
68,34,162.56,XL
58,32,177.8,S
68,34,172.72,L
50,39,160.02,S
68,22,152.4,XXXL
54,34,165.1,S
90,50,167.64,XXXL
56,31,165.1,S
61,34,160.02,XL
63,41,162.56,XL
45,42,152.4,S
61,31,170.18,L
72,46,160.02,XXXL
56,28,167.64,S
61,29,167.64,M
58,34,165.1,M
61,32,170.18,M
60,40,160.02,M
63,31,165.1,L
68,26,167.64,XXXL
83,30,170.18,XXXL
70,48,180.34,XL
52,31,157.48,S
47,33,160.02,XXS
60,28,160.02,M
56,33,167.64,L
49,28,165.1,XXS
48,34,157.48,XXS
51,36,165.1,L
77,34,170.18,XXXL
56,29,157.48,M
65,36,152.4,XL
60,19,154.94,L
60,32,165.1,M
61,27,165.1,L
68,33,162.56,XXXL
63,20,175.26,M
47,31,157.48,S
90,27,180.34,XXXL
64,41,162.56,XL
58,32,162.56,M
63,20,167.64,L
69,35,142.24,XXXL
66,45,167.64,L
72,30,162.56,XXXL
97,46,170.18,XXXL
58,25,167.64,M
63,34,177.8,L
65,32,177.8,XL
53,31,162.56,XXS
58,27,170.18,M
67,35,172.72,XL
77,27,175.26,XXXL
48,44,157.48,XXS
52,28,165.1,XXS
52,37,160.02,M
62,30,157.48,L
52,43,157.48,M
56,29,154.94,XXXL
54,29,165.1,S
76,37,167.64,XXXL
58,33,165.1,S
53,44,157.48,M
68,29,167.64,L
60,38,167.64,XL
61,29,157.48,L
70,25,170.18,XL
66,47,154.94,XXXL
70,30,162.56,XXXL
61,44,177.8,S
61,30,160.02,L
52,27,157.48,S
58,42,172.72,M
77,25,162.56,XXXL
70,48,162.56,XL
68,29,167.64,XL
58,18,167.64,M
61,32,172.72,M
70,49,180.34,XXXL
55,34,165.1,M
61,37,162.56,L
49,30,157.48,S
58,34,160.02,M
63,30,172.72,M
83,37,180.34,XXXL
68,32,177.8,M
57,36,172.72,S
65,37,165.1,L
58,36,170.18,S
58,37,165.1,M
63,28,165.1,XL
56,37,172.72,XXS
45,34,152.4,XXS
49,45,152.4,S
68,34,165.1,M
58,48,162.56,XXS
87,66,160.02,XXXL
58,30,165.1,M
74,33,175.26,XXXL
61,36,167.64,M
59,46,175.26,L
68,43,172.72,XL
58,24,167.64,L
56,36,175.26,S
46,29,154.94,M
58,34,157.48,L
63,25,157.48,XL
58,32,162.56,M
71,27,160.02,XXXL
68,50,170.18,XXXL
59,31,160.02,M
52,33,154.94,S
54,32,160.02,XXS
57,53,170.18,M
56,28,162.56,S
61,28,175.26,M
59,43,162.56,L
75,36,165.1,XXXL
56,32,162.56,S
45,33,162.56,XXS
63,24,170.18,M
77,25,162.56,XXXL
58,31,165.1,M
74,42,160.02,XXXL
58,58,162.56,L
61,28,172.72,S
61,36,167.64,M
53,27,160.02,S
62,31,162.56,XL
56,33,162.56,M
63,17,160.02,S
68,31,177.8,L
63,42,165.1,M
48,26,162.56,S
58,35,165.1,L
61,49,167.64,XL
56,40,165.1,S
69,45,172.72,M
63,26,170.18,L
49,36,157.48,S
49,31,157.48,M
60,49,162.56,M
81,28,170.18,XXXL
54,35,157.48,S
63,26,175.26,S
68,63,167.64,XL
68,32,167.64,XL
58,30,175.26,L
77,28,165.1,XL
47,27,157.48,XXS
68,35,157.48,XXXL
68,37,170.18,XL
54,38,160.02,XXS
48,36,157.48,S
56,43,170.18,S
79,39,177.8,XXXL
77,43,172.72,XXXL
77,31,167.64,XL
68,30,175.26,M
92,23,182.88,XXXL
56,37,154.94,M
57,27,162.56,S
58,28,167.64,M
58,40,162.56,L
58,31,162.56,L
58,30,162.56,M
70,30,165.1,L
61,29,162.56,XL
58,29,167.64,S
51,26,157.48,S
81,25,162.56,XXXL
81,38,165.1,XXXL
65,47,170.18,M
71,36,170.18,XXXL
56,27,172.72,M
58,42,157.48,XL
53,25,157.48,S
61,33,175.26,S
58,25,165.1,M
62,48,165.1,M
58,31,167.64,S
56,38,167.64,M
65,49,170.18,XL
95,38,170.18,XXXL
58,35,170.18,M
70,41,170.18,XL
65,28,167.64,XXXL
113,29,177.8,XXXL
58,31,160.02,M
58,42,160.02,M
58,63,170.18,XL
51,28,157.48,XXS
66,38,170.18,XXXL
53,31,170.18,XXS
68,58,172.72,XXXL
58,36,162.56,XL
76,43,167.64,XXXL
72,41,177.8,XL
62,59,172.72,L
52,25,157.48,XXS
72,42,165.1,XXXL
65,28,167.64,L
68,34,160.02,L
70,25,182.88,L
71,40,167.64,XXXL
63,33,162.56,L
79,35,175.26,XL
68,27,165.1,XL
58,35,165.1,M
61,29,167.64,M
63,63,167.64,XXXL
66,32,172.72,L
53,46,160.02,S
72,34,170.18,XL
68,33,177.8,L
56,29,170.18,S
48,32,152.4,XXS
74,30,167.64,XXXL
55,34,175.26,S
51,35,152.4,S
58,36,165.1,M
62,38,167.64,L
53,29,160.02,XXS
58,33,160.02,XXS
54,29,160.02,S
55,26,170.18,M
48,53,160.02,M
56,28,160.02,M
62,49,162.56,XXXL
62,37,170.18,M
54,46,157.48,S
56,32,172.72,S
54,27,167.64,M
62,37,167.64,M
79,36,167.64,XXXL
61,42,175.26,L
74,29,175.26,XXXL
62,32,167.64,L
79,36,154.94,XL
50,55,165.1,S
65,31,170.18,M
72,27,170.18,XL
50,38,157.48,XXS
65,62,172.72,XXXL
81,36,167.64,XXXL
63,33,172.72,L
61,70,165.1,XXXL
58,29,165.1,S
68,35,165.1,XXXL
70,35,160.02,XXXL
52,28,160.02,S
89,40,167.64,XXXL
61,37,170.18,M
63,29,172.72,S
45,32,152.4,XXS
52,32,160.02,S
86,32,165.1,XXXL
65,33,167.64,XL
58,31,167.64,XL
90,33,172.72,XXXL
72,69,167.64,XXXL
74,34,167.64,XXXL
70,26,182.88,XL
58,34,162.56,M
56,62,162.56,M
56,42,170.18,M
61,28,170.18,M
49,33,152.4,XXS
56,25,157.48,S
49,28,162.56,M
79,35,167.64,XXXL
47,28,167.64,S
49,34,157.48,XXS
58,29,157.48,XL
68,34,177.8,L
58,32,167.64,M
61,29,170.18,M
63,43,167.64,XL
65,30,167.64,L
54,33,160.02,S
61,49,170.18,L
56,28,157.48,M
58,40,162.56,XL
81,35,162.56,XXXL
56,28,177.8,M
49,31,162.56,XXS
63,33,165.1,XL
70,36,170.18,XL
56,33,165.1,S
47,39,152.4,XXS
64,37,182.88,M
68,28,170.18,L
58,23,167.64,M
61,33,165.1,L
61,38,170.18,XXXL
66,36,172.72,L
56,28,160.02,M
60,30,172.72,L
65,34,170.18,XL
51,22,162.56,M
63,31,162.56,XL
66,38,162.56,L
51,27,160.02,M
65,28,170.18,L
56,28,157.48,S
63,30,180.34,L
48,27,157.48,XXS
68,33,160.02,XL
57,29,160.02,S
45,29,154.94,S
58,34,175.26,S
63,39,172.72,L
53,33,160.02,XXS
58,49,165.1,M
63,53,162.56,XL
47,32,165.1,XXS
53,30,157.48,M
57,24,167.64,L
58,31,160.02,M
70,33,167.64,XXXL
63,35,157.48,XXXL
52,28,160.02,M
74,34,154.94,XXXL
56,41,152.4,S
63,32,167.64,M
49,31,157.48,XXS
70,32,165.1,XXXL
61,28,160.02,M
57,32,160.02,L
54,0,157.48,L
56,27,167.64,M
68,44,175.26,XL
48,27,167.64,XXS
68,35,167.64,XL
51,25,157.48,M
95,24,175.26,XXXL
53,26,165.1,S
59,24,170.18,M
56,31,160.02,M
68,48,170.18,XL
108,55,170.18,XXXL
81,34,170.18,XXXL
72,29,172.72,XXXL
79,62,165.1,XXXL
47,36,160.02,M
72,30,177.8,L
79,35,157.48,XXXL
64,37,170.18,M
56,33,165.1,S
72,26,177.8,XXXL
106,56,182.88,XXXL
62,32,162.56,M
61,21,162.56,M
54,31,160.02,M
56,37,165.1,S
68,35,167.64,XXXL
63,26,175.26,XL
53,45,157.48,M
113,34,170.18,XXXL
61,35,162.56,L
63,40,172.72,XL
72,25,170.18,L
68,30,162.56,XL
58,25,167.64,M
56,27,160.02,M
70,35,172.72,XXXL
52,42,170.18,S
65,31,162.56,XL
72,54,165.1,XXXL
63,34,165.1,XL
63,34,177.8,XL
52,30,160.02,S
52,37,160.02,S
54,25,165.1,XXS
58,25,162.56,S
56,33,160.02,S
58,34,175.26,S
72,20,165.1,XXXL
65,33,162.56,XL
61,40,162.56,S
50,29,152.4,S
64,19,170.18,M
54,30,165.1,L
61,33,167.64,S
56,52,157.48,L
54,32,167.64,S
52,31,154.94,S
63,37,162.56,M
55,43,160.02,M
57,32,152.4,L
65,34,170.18,M
86,21,175.26,XXXL
49,37,152.4,XXS
63,26,177.8,M
61,34,162.56,XL
52,21,162.56,XL
61,24,165.1,L
55,26,170.18,S
71,33,160.02,XL
65,23,167.64,L
55,26,170.18,M
72,31,175.26,L
63,26,175.26,M
53,26,162.56,XXS
60,50,157.48,L
79,55,165.1,XXXL
56,35,162.56,XL
68,32,165.1,XXXL
58,40,162.56,L
64,61,167.64,XL
86,27,162.56,XXXL
62,42,180.34,S
58,33,160.02,M
65,37,157.48,XL
50,32,157.48,XXS
56,39,167.64,M
54,40,162.56,XL
60,29,162.56,L
60,41,170.18,L
56,22,170.18,S
61,28,172.72,L
47,28,157.48,S
54,33,162.56,S
56,30,157.48,XL
52,32,165.1,S
63,46,162.56,XL
58,23,167.64,M
52,28,157.48,XXS
68,30,180.34,XL
65,39,165.1,XL
58,42,165.1,XL
68,35,175.26,L
56,42,165.1,M
58,34,167.64,L
68,34,162.56,XXXL
75,27,154.94,XXXL
47,32,152.4,XXS
58,30,182.88,M
54,27,165.1,S
58,47,157.48,M
74,33,177.8,XXXL
58,28,167.64,S
58,37,170.18,XXXL
56,38,162.56,S
54,30,157.48,S
83,31,177.8,XXXL
68,30,162.56,L
58,28,162.56,M
62,48,172.72,M
58,33,170.18,M
56,32,167.64,S
53,29,160.02,S
54,24,167.64,S
77,24,177.8,XXXL
68,24,177.8,XL
63,32,172.72,L
58,24,167.64,L
65,30,175.26,L
54,28,157.48,S
65,25,167.64,L
68,34,167.64,XL
61,33,170.18,L
61,30,160.02,M
57,36,175.26,S
81,27,175.26,XXXL
68,27,157.48,XXXL
64,34,165.1,L
56,37,157.48,L
65,27,162.56,L
68,33,167.64,XXXL
90,44,170.18,XXXL
58,38,172.72,M
58,51,177.8,S
58,28,165.1,L
71,31,177.8,L
63,63,172.72,L
68,30,172.72,L
63,32,160.02,XL
52,38,167.64,S
56,30,165.1,S
58,26,154.94,M
65,41,167.64,XXXL
52,31,160.02,S
56,32,160.02,M
81,31,172.72,XXXL
58,40,165.1,L
52,27,160.02,XXS
63,46,172.72,XL
72,28,160.02,XXXL
63,33,170.18,M
63,37,170.18,XL
58,29,165.1,S
63,44,165.1,XL
58,42,165.1,L
46,29,152.4,M
56,28,167.64,S
90,35,157.48,XXXL
53,47,162.56,M
56,37,160.02,S
68,36,177.8,M
58,32,157.48,M
50,27,162.56,XXS
77,27,172.72,XXXL
86,34,177.8,XXXL
65,40,180.34,L
69,44,170.18,XXXL
49,51,162.56,S
62,57,162.56,L
65,29,167.64,M
62,27,162.56,L
54,32,167.64,S
49,29,160.02,XXS
58,29,162.56,L
58,29,167.64,S
56,25,162.56,S
62,34,165.1,M
54,26,165.1,S
61,34,167.64,XL
63,35,167.64,XL
65,31,167.64,L
60,28,170.18,M
68,32,157.48,XXXL
77,29,170.18,XXXL
43,31,152.4,XXS
54,31,162.56,S
55,29,160.02,M
56,32,167.64,S
62,31,157.48,M
72,43,162.56,XXXL
68,36,167.64,XL
72,26,162.56,XXXL
65,34,165.1,XXXL
62,36,162.56,XL
58,31,160.02,M
89,30,170.18,XXXL
49,33,162.56,XXS
77,28,170.18,XXXL
65,29,167.64,L
53,45,162.56,M
65,34,180.34,L
68,29,167.64,L
74,48,165.1,XXXL
55,22,162.56,XXS
69,28,154.94,L
74,33,177.8,XXXL
47,34,154.94,L
50,45,154.94,S
65,38,157.48,XXXL
56,32,167.64,S
65,32,170.18,XL
52,31,160.02,S
72,29,175.26,L
72,31,154.94,XXXL
57,35,170.18,S
65,36,172.72,XL
54,30,177.8,S
49,25,170.18,M
90,40,165.1,XXXL
83,42,175.26,XXXL
95,52,170.18,XXXL
58,32,167.64,XL
74,30,162.56,XXXL
58,29,165.1,L
60,32,149.86,L
65,37,162.56,XL
56,40,165.1,L
61,31,175.26,L
56,28,170.18,M
59,33,162.56,M
72,33,172.72,XL
63,39,172.72,L
70,30,180.34,L
62,42,167.64,M
79,31,167.64,XXXL
56,30,170.18,XXS
68,39,175.26,M
54,24,162.56,M
63,27,152.4,M
74,40,175.26,XXXL
48,27,162.56,XXS
63,28,175.26,L
61,33,162.56,M
72,34,170.18,XL
68,43,157.48,XXXL
64,25,175.26,M
83,24,160.02,XXXL
65,29,172.72,M
70,21,175.26,XL
58,29,172.72,M
50,52,160.02,M
49,37,152.4,L
61,41,152.4,XL
50,32,165.1,XXS
68,28,157.48,S
54,22,165.1,M
65,43,160.02,M
58,27,167.64,M
53,28,162.56,M
73,36,165.1,XXXL
53,38,162.56,L
65,35,167.64,L
56,40,157.48,M
53,34,162.56,M
61,34,162.56,L
50,35,175.26,M
56,34,162.56,S
61,25,160.02,L
72,27,167.64,XL
68,30,170.18,XL
62,29,175.26,M
68,34,170.18,XL
52,29,154.94,S
63,27,162.56,XL
71,39,175.26,XXXL
58,30,157.48,M
81,30,170.18,XXXL
51,54,157.48,S
76,34,167.64,XXXL
58,34,167.64,L
61,65,172.72,L
51,31,172.72,S
72,35,165.1,XL
61,45,160.02,L
54,34,167.64,S
54,22,165.1,S
56,44,154.94,M
56,37,162.56,XL
49,33,157.48,S
68,36,162.56,XL
61,42,177.8,M
52,53,172.72,XXS
77,37,172.72,XXXL
74,32,167.64,XL
54,46,167.64,S
62,35,160.02,XL
54,27,160.02,M
61,31,170.18,M
68,25,165.1,XL
63,35,165.1,XL
60,26,180.34,S
54,29,160.02,M
65,34,157.48,L
56,37,170.18,S
61,34,165.1,M
72,46,175.26,XXXL
63,35,152.4,L
58,38,167.64,L
65,46,167.64,L
62,31,167.64,L
74,48,180.34,XXXL
70,39,167.64,XL
61,31,175.26,M
56,25,170.18,M
63,25,177.8,M
54,29,167.64,S
58,30,170.18,XL
61,43,170.18,M
63,33,165.1,XL
58,29,162.56,S
52,34,157.48,XXS
56,29,170.18,M
70,33,177.8,L
62,28,170.18,M
65,51,160.02,XL
72,32,167.64,XXXL
50,18,167.64,S
63,26,170.18,M
74,36,175.26,XXXL
70,27,172.72,XL
68,28,177.8,L
58,34,167.64,S
52,31,165.1,M
56,30,152.4,XL
79,37,172.72,XXXL
49,31,160.02,XXS
81,53,177.8,XXXL
74,55,180.34,XXXL
56,28,160.02,M
65,28,162.56,L
56,28,154.94,L
61,34,167.64,L
72,34,154.94,XXXL
58,31,165.1,XXXL
64,30,162.56,XL
54,28,162.56,S
72,33,162.56,XXXL
63,28,165.1,M
61,25,170.18,M
48,40,165.1,XXS
79,36,170.18,XXXL
68,51,157.48,XXXL
61,50,162.56,L
65,47,154.94,XXXL
63,31,175.26,S
83,40,180.34,XXXL
54,27,170.18,M
54,28,170.18,S
52,30,170.18,XXS
62,29,160.02,L
54,29,160.02,M
54,37,157.48,M
54,34,175.26,S
61,36,177.8,M
58,39,177.8,M
54,31,165.1,S
56,37,172.72,M
60,37,172.72,M
62,35,170.18,M
72,35,170.18,XL
61,30,167.64,M
62,30,170.18,L
56,27,165.1,M
90,35,162.56,XXXL
54,49,162.56,M
61,29,167.64,L
56,31,170.18,M
49,52,167.64,S
68,29,170.18,L
64,36,157.48,XXXL
70,34,162.56,XL
58,27,167.64,S
99,37,165.1,XXXL
52,34,160.02,S
68,33,165.1,L
56,38,167.64,M
58,20,165.1,M
63,37,175.26,XL
49,27,170.18,S
61,38,167.64,L
57,33,170.18,S
50,33,165.1,XXS
61,46,172.72,M
72,29,160.02,L
54,37,162.56,M
54,39,154.94,M
54,64,157.48,S
54,23,162.56,S
48,29,157.48,XXS
52,30,162.56,S
61,20,170.18,M
54,32,162.56,M
61,29,165.1,M
63,44,157.48,XXXL
58,25,162.56,S
64,66,160.02,XXXL
54,27,157.48,S
47,33,170.18,XXS
65,33,170.18,M
74,30,160.02,XXL
87,20,167.64,XXXL
52,32,157.48,XXS
83,46,175.26,XXXL
56,42,172.72,M
54,28,170.18,S
49,34,162.56,XXS
63,38,172.72,XL
61,35,167.64,L
83,30,167.64,XXXL
54,33,162.56,M
58,28,162.56,S
58,51,165.1,S
55,29,162.56,S
63,33,172.72,XL
56,32,162.56,XXS
56,32,162.56,S
61,45,167.64,XXXL
56,32,162.56,M
58,37,167.64,M
65,37,162.56,XXXL
65,28,170.18,XL
72,27,167.64,XXXL
63,25,170.18,XL
52,31,157.48,S
68,28,177.8,XL
57,35,162.56,L
78,28,162.56,XXXL
79,30,187.96,XXXL
74,37,172.72,XL
60,20,167.64,XXS
61,35,165.1,XL
58,38,162.56,L
65,28,167.64,XL
70,31,167.64,XXXL
81,34,162.56,XXXL
47,27,162.56,S
61,27,160.02,L
52,30,160.02,S
90,36,177.8,XXXL
58,39,165.1,M
63,36,170.18,XXXL
58,28,160.02,L
47,29,154.94,S
63,30,160.02,S
50,37,162.56,XXS
79,36,170.18,XXXL
56,31,167.64,M
52,26,157.48,XXS
60,46,165.1,L
61,25,167.64,M
68,30,165.1,S
77,28,165.1,XXXL
70,54,172.72,XXXL
74,40,175.26,XL
54,26,154.94,S
61,25,170.18,S
49,28,162.56,XXS
59,36,177.8,M
72,29,175.26,XL
63,33,162.56,L
61,26,170.18,L
49,37,157.48,XXS
56,40,172.72,M
65,33,167.64,L
67,41,165.1,XL
65,26,162.56,XL
60,24,170.18,S
52,30,162.56,S
83,29,170.18,XXXL
56,38,165.1,M
69,32,160.02,XXL
70,40,175.26,XL
54,22,170.18,S
56,32,162.56,S
51,65,152.4,L
99,30,180.34,XXXL
45,24,162.56,XXS
76,37,162.56,XXXL
52,27,154.94,S
54,22,165.1,S
59,32,165.1,M
65,35,182.88,L
44,31,154.94,M
56,33,170.18,M
72,30,162.56,XXXL
56,37,162.56,M
61,28,172.72,XXS
65,50,167.64,XL
58,37,170.18,M
58,38,167.64,XL
74,46,149.86,XXXL
68,29,170.18,XL
54,28,157.48,S
70,58,172.72,XXXL
63,41,167.64,M
70,28,177.8,L
63,33,170.18,L
59,31,170.18,M
61,40,160.02,XL
83,29,177.8,XXXL
63,31,180.34,M
68,25,172.72,XL
68,33,170.18,XL
58,30,172.72,S
77,32,177.8,XXXL
70,46,162.56,XL
63,36,170.18,L
48,31,157.48,S
58,29,170.18,M
61,37,177.8,S
124,27,172.72,XXXL
65,31,170.18,L
58,47,167.64,M
65,35,175.26,M
60,37,167.64,L
54,37,175.26,M
63,30,172.72,L
54,26,157.48,S
70,26,165.1,XXXL
55,26,170.18,M
68,30,177.8,XL
74,27,182.88,XXXL
53,33,165.1,S
79,37,182.88,XL
65,33,180.34,M
68,41,167.64,XL
52,48,162.56,S
90,48,182.88,XXXL
61,54,160.02,XL
63,36,170.18,L
58,30,172.72,L
56,28,172.72,S
72,39,162.56,XXXL
74,34,170.18,XL
58,33,160.02,S
70,33,,XXXL
58,18,165.1,S
61,70,172.72,XL
54,53,170.18,S
56,32,165.1,S
54,27,162.56,S
54,35,170.18,XXS
61,30,175.26,M
64,34,165.1,XL
74,27,170.18,XXXL
58,32,165.1,S
71,40,177.8,XL
58,32,160.02,M
58,21,162.56,M
54,33,157.48,S
68,30,170.18,XL
48,35,157.48,M
61,32,160.02,XL
79,34,180.34,XXXL
51,33,162.56,XXS
54,33,160.02,S
56,29,165.1,S
81,30,170.18,XXXL
63,35,162.56,M
53,33,160.02,S
58,31,177.8,M
56,29,160.02,S
61,32,175.26,M
81,22,190.5,XXXL
63,28,170.18,M
54,30,165.1,S
56,29,167.64,S
56,31,172.72,XXS
61,36,162.56,L
60,29,172.72,M
79,41,170.18,XXXL
54,43,162.56,L
61,31,167.64,M
77,54,175.26,XL
53,38,162.56,M
55,32,162.56,XL
86,32,177.8,XXXL
68,29,167.64,XL
52,35,160.02,S
62,46,162.56,M
70,23,165.1,XXXL
49,28,162.56,XXS
48,43,154.94,XXS
58,32,172.72,XXS
58,38,165.1,M
58,29,170.18,M
52,30,157.48,S
56,30,167.64,S
70,36,162.56,XXXL
58,34,177.8,M
66,24,170.18,L
56,44,160.02,M
56,41,162.56,S
48,34,157.48,S
74,38,170.18,XXXL
62,35,162.56,XL
56,31,157.48,M
59,23,175.26,M
54,33,160.02,M
61,40,167.64,M
58,54,170.18,M
70,31,157.48,XL
63,45,162.56,M
61,53,162.56,M
54,32,154.94,M
56,33,167.64,M
58,30,165.1,S
63,54,162.56,M
56,33,170.18,M
58,32,170.18,M
57,36,165.1,XXS
50,25,162.56,XXS
52,28,157.48,S
58,26,167.64,M
54,30,160.02,S
50,29,162.56,XXS
58,29,165.1,S
56,28,167.64,S
74,26,172.72,XL
62,28,172.72,L
63,31,170.18,L
56,26,160.02,M
56,37,162.56,M
53,27,167.64,XXS
63,26,172.72,M
62,28,162.56,XL
58,35,172.72,M
74,37,172.72,XL
58,28,167.64,M
61,28,172.72,M
99,36,175.26,XXXL
58,24,175.26,L
54,24,157.48,S
49,51,162.56,S
68,37,165.1,XL
56,40,162.56,XXS
54,31,167.64,M
58,27,160.02,M
95,36,167.64,XXXL
63,51,175.26,XL
70,39,172.72,XL
58,28,165.1,M
61,28,162.56,L
49,37,157.48,XXS
58,38,162.56,M
68,31,175.26,L
72,42,175.26,XXXL
52,26,157.48,M
56,29,162.56,M
65,30,154.94,XL
58,28,160.02,M
